Id,LotArea,Street,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC
1175,16560,Pave,6,8,1932,1950,Gable,952,GasA,TA,Y,1170,1175,2345,0,0,2,1,4,1,TA,9,1,Gd,Y,0,0,0,0,0,0,
1176,10678,Pave,8,5,1992,2000,Hip,1683,GasA,Ex,Y,2129,743,2872,0,0,2,1,4,1,Gd,9,1,TA,Y,0,33,0,0,0,0,
1177,6951,Pave,5,5,1984,1985,Gable,876,GasA,TA,Y,923,0,923,1,0,1,0,3,1,TA,5,0,,Y,362,0,0,0,0,0,
1178,3950,Pave,6,8,1926,2004,Gable,818,GasA,TA,Y,818,406,1224,0,0,1,0,3,1,TA,5,0,,N,0,0,116,0,0,0,
1179,7681,Pave,5,6,1921,1950,Gable,731,GasA,Ex,Y,820,523,1343,0,0,1,1,3,1,TA,7,1,Gd,Y,192,0,102,0,0,0,
1180,8335,Pave,5,5,1954,1954,Gable,0,GasA,Gd,Y,1124,0,1124,0,0,1,0,3,1,TA,5,1,Gd,N,0,36,190,0,0,0,
1181,11170,Pave,7,5,1990,1991,Gable,1216,GasA,Ex,Y,1298,1216,2514,0,0,2,1,4,1,TA,8,0,,Y,0,0,0,0,0,0,
1182,5587,Pave,8,5,2008,2008,Hip,1600,GasA,Ex,Y,1652,0,1652,1,1,2,0,2,1,Gd,5,1,Gd,Y,162,53,0,153,0,0,
1183,15623,Pave,10,5,1996,1996,Hip,2396,GasA,Ex,Y,2411,2065,4476,1,0,3,1,4,1,Ex,10,2,TA,Y,171,78,0,0,0,555,Ex
1184,10800,Pave,5,6,1920,1950,Hip,1120,GasA,Ex,Y,1130,0,1130,1,0,1,0,2,1,TA,5,1,Gd,Y,229,0,0,0,0,0,
1185,35133,Grvl,5,4,1963,1963,Hip,1572,GasA,Gd,Y,1572,0,1572,1,0,1,1,3,1,TA,5,2,TA,Y,0,263,0,0,263,0,
1186,9738,Pave,5,7,1924,1950,Gable,784,GasA,Gd,Y,949,272,1221,1,0,1,0,4,1,TA,7,0,,Y,0,0,236,0,0,0,
1187,10615,Pave,3,5,1900,1970,Gable,978,GasA,TA,Y,1014,685,1699,1,0,2,0,3,2,TA,7,0,,Y,0,74,0,0,0,0,
1188,12461,Pave,8,5,1994,1995,Gable,1624,GasA,Ex,Y,1624,0,1624,1,0,2,0,2,1,Gd,5,1,Fa,Y,0,114,192,0,0,0,
1189,8935,Pave,7,5,2002,2002,Gable,831,GasA,Ex,Y,831,829,1660,0,0,2,1,3,1,Gd,7,0,,Y,144,68,0,0,0,0,
1190,7500,Pave,7,5,1999,1999,Gable,994,GasA,Gd,Y,1028,776,1804,0,0,2,1,3,1,Gd,7,1,TA,Y,140,60,0,0,0,0,
1191,32463,Pave,4,4,1961,1975,Gable,1249,GasA,Ex,Y,1622,0,1622,1,0,1,0,3,1,TA,7,1,TA,Y,439,0,0,0,0,0,
1192,2645,Pave,8,5,1999,2000,Gable,776,GasA,Ex,Y,764,677,1441,0,0,2,1,2,1,Gd,5,0,,Y,206,0,0,0,0,0,
1193,9600,Pave,5,8,1925,1994,Gambrel,702,GasA,Gd,Y,842,630,1472,0,0,1,0,3,1,Gd,6,0,,P,0,0,84,0,0,0,
1194,4500,Pave,6,5,1999,1999,Hip,1224,GasA,Ex,Y,1224,0,1224,1,0,2,0,2,1,TA,5,0,,Y,0,304,0,0,0,0,
1195,9364,Pave,6,7,1969,1969,Gable,663,GasA,TA,Y,663,689,1352,0,0,1,1,4,1,TA,7,0,,Y,379,36,0,0,0,0,
1196,8029,Pave,6,5,2005,2005,Gable,728,GasA,Ex,Y,728,728,1456,0,0,2,1,3,1,Gd,8,0,,Y,100,24,0,0,0,0,
1197,14054,Pave,7,5,2006,2006,Gable,879,GasA,Ex,Y,879,984,1863,0,0,2,1,4,1,Gd,9,1,Gd,Y,100,17,0,0,0,0,
1198,8850,Pave,7,6,1916,1950,Gable,815,GasA,Ex,Y,815,875,1690,0,0,1,0,3,1,TA,7,1,Gd,Y,0,0,330,0,0,0,
1199,9100,Pave,7,5,2001,2001,Gable,1212,GasA,Ex,Y,1212,0,1212,0,0,2,0,3,1,Gd,6,0,,Y,356,0,0,0,0,0,
1200,11235,Pave,4,5,1963,1979,Gable,1051,GasA,Gd,Y,1382,0,1382,0,0,1,1,3,1,TA,6,1,Po,Y,0,82,0,0,0,0,
1201,9353,Pave,4,5,1970,1970,Gable,864,GasA,Gd,Y,864,0,864,0,0,1,0,3,1,TA,5,0,,Y,0,0,0,0,0,0,
1202,10400,Pave,7,5,1998,1998,Gable,866,GasA,Ex,Y,866,913,1779,0,0,2,1,3,1,Gd,6,0,,Y,198,36,0,0,0,0,
1203,6000,Pave,5,8,1925,1997,Gable,884,GasA,Ex,Y,884,464,1348,1,0,1,0,3,1,TA,5,1,Fa,N,0,0,208,0,0,0,
1204,9750,Pave,7,5,2000,2001,Gable,1630,GasA,Ex,Y,1630,0,1630,0,0,2,0,3,1,Gd,6,1,TA,Y,74,234,0,0,0,0,
1205,10140,Pave,5,6,1975,1975,Gable,1056,GasA,Ex,Y,1074,0,1074,1,0,1,1,3,1,TA,6,0,,Y,0,88,0,0,0,0,
1206,14684,Pave,7,7,1990,1991,Hip,2158,GasA,Gd,Y,2196,0,2196,0,0,2,0,3,1,Gd,7,1,TA,Y,84,70,0,0,0,0,
1207,8900,Pave,4,4,1966,1966,Gable,1056,GasA,TA,Y,1056,0,1056,1,0,1,0,2,1,TA,5,0,,Y,0,42,0,0,0,0,
1208,9135,Pave,6,5,2003,2003,Gable,1682,GasA,Ex,Y,1700,0,1700,1,0,2,0,3,1,Gd,7,0,,Y,192,23,0,0,0,0,
1209,7763,Pave,5,7,1962,1980,Gable,931,GasA,TA,Y,1283,0,1283,1,0,1,0,3,1,TA,6,0,,Y,0,0,0,0,0,0,
1210,10182,Pave,8,5,2006,2006,Hip,1660,GasA,Ex,Y,1660,0,1660,1,0,2,0,3,1,Gd,8,1,Gd,Y,322,50,0,0,0,0,
1211,11218,Pave,6,5,1992,1992,Gable,1055,GasA,Ex,Y,1055,790,1845,0,0,2,1,3,1,Gd,8,1,TA,Y,635,104,0,0,0,0,
1212,12134,Pave,8,7,1988,2005,Gable,559,GasA,Gd,Y,1080,672,1752,0,0,2,0,4,1,TA,8,0,,Y,325,12,0,0,0,0,
1213,9340,Pave,4,6,1941,1950,Hip,672,GasA,TA,Y,672,0,672,1,0,1,0,2,1,TA,4,0,,N,0,113,0,0,0,0,
1214,10246,Pave,4,9,1965,2001,Gable,648,GasA,Ex,Y,960,0,960,1,1,0,0,0,1,TA,3,0,,Y,88,0,0,0,0,0,
1215,10205,Pave,5,5,1962,1962,Gable,925,GasA,TA,Y,999,0,999,1,0,1,0,3,1,TA,6,0,,Y,150,72,0,0,0,0,
1216,7094,Pave,5,5,1966,1966,Gable,894,GasA,TA,Y,894,0,894,0,0,1,0,3,1,TA,5,0,,Y,0,0,0,0,0,0,
1217,8930,Pave,6,5,1978,1978,Gable,0,GasA,TA,Y,1318,584,1902,0,0,2,0,4,2,TA,8,0,,Y,0,0,0,0,0,0,
1218,8640,Pave,8,5,2009,2009,Gable,1300,GasA,Ex,Y,1314,0,1314,1,0,2,0,3,1,Gd,6,0,,Y,135,112,0,0,0,0,
1219,6240,Pave,4,5,1947,1950,Gable,0,GasA,Gd,N,672,240,912,0,0,1,0,2,1,TA,3,0,,N,0,0,0,0,0,0,
1220,1680,Pave,6,5,1971,1971,Gable,672,GasA,TA,Y,672,546,1218,0,0,1,1,3,1,TA,7,0,,N,201,0,0,0,0,0,
1221,7800,Pave,5,5,1964,1964,Gable,912,GasA,TA,Y,912,0,912,0,0,1,0,2,1,TA,5,0,,Y,0,0,0,0,0,0,
1222,8250,Pave,5,5,1968,1968,Hip,952,GasA,Ex,Y,1211,0,1211,0,0,1,0,3,1,TA,5,1,TA,Y,0,63,0,0,0,0,
1223,10496,Pave,6,6,1949,1950,Gable,1040,GasA,Ex,Y,1168,678,1846,0,0,2,0,3,1,TA,7,1,Gd,Y,0,0,0,0,0,0,
1224,10680,Pave,5,3,1951,1951,Hip,2136,GasA,TA,N,2136,0,2136,0,0,2,0,4,1,TA,7,0,,Y,0,30,0,0,0,0,
1225,15384,Pave,7,5,2004,2005,Gable,788,GasA,Ex,Y,788,702,1490,1,0,2,1,3,1,Gd,8,1,Gd,Y,100,75,0,0,0,0,
1226,10482,Pave,6,8,1958,1958,Hip,588,GasA,Ex,Y,1138,0,1138,0,1,1,0,3,1,TA,6,0,,Y,224,0,0,0,0,0,
1227,14598,Pave,6,5,2007,2007,Gable,894,GasA,Ex,Y,894,1039,1933,0,0,2,1,4,1,Gd,9,1,Gd,Y,100,18,0,0,0,0,
1228,8872,Pave,5,8,1965,2008,Gable,912,GasA,Ex,Y,912,0,912,1,0,1,0,2,1,Gd,5,0,,Y,0,240,0,0,0,0,
1229,8769,Pave,9,5,2008,2008,Hip,1702,GasA,Ex,Y,1702,0,1702,1,0,1,1,1,1,Ex,7,1,Gd,Y,0,72,0,0,224,0,
1230,7910,Pave,5,5,1960,1960,Hip,1075,GasA,Gd,Y,1507,0,1507,0,0,2,0,4,1,TA,7,0,,Y,0,0,0,0,0,0,
1231,18890,Pave,5,5,1977,1977,Shed,1361,GasA,Ex,Y,1361,1259,2620,0,0,2,2,4,2,TA,12,1,TA,N,155,24,145,0,0,0,
1232,7728,Pave,5,6,1962,1962,Hip,1106,GasA,TA,Y,1190,0,1190,1,0,1,0,3,1,TA,6,0,,Y,0,18,0,0,0,0,
1233,9842,Pave,4,5,1962,1962,Gable,0,GasA,TA,Y,1224,0,1224,0,0,2,0,2,2,TA,6,0,,Y,0,0,0,0,0,0,
1234,12160,Pave,5,5,1959,1959,Hip,1188,GasA,Fa,Y,1188,0,1188,1,0,1,0,3,1,TA,6,0,,Y,0,0,0,0,0,0,
1235,8525,Pave,5,6,1911,1950,Gable,940,GasA,TA,N,1024,940,1964,0,0,1,1,4,1,TA,7,0,,N,0,192,0,0,0,0,
1236,13132,Pave,5,5,1914,1950,Gable,747,GasA,Gd,Y,892,892,1784,0,0,1,1,4,1,TA,9,0,,N,203,40,0,0,0,0,
1237,2628,Pave,7,5,2003,2003,Gable,764,GasA,Ex,Y,764,862,1626,0,0,2,1,2,1,Gd,6,0,,Y,0,27,0,0,0,0,
1238,12393,Pave,7,5,2004,2005,Gable,847,GasA,Ex,Y,847,1101,1948,0,0,2,1,4,1,Gd,8,1,Gd,Y,100,48,0,0,0,0,
1239,13072,Pave,6,5,2005,2005,Gable,1141,GasA,Ex,Y,1141,0,1141,0,0,1,1,3,1,TA,6,0,,Y,0,0,0,0,0,0,
1240,9037,Pave,8,5,2006,2006,Hip,1476,GasA,Ex,Y,1484,0,1484,0,0,2,0,2,1,Ex,6,1,Gd,Y,120,33,0,0,0,0,
1241,8158,Pave,7,5,2003,2003,Gable,884,GasA,Ex,Y,884,884,1768,1,0,2,1,3,1,Gd,8,0,,Y,0,63,0,0,0,0,
1242,9849,Pave,7,6,2007,2007,Hip,1689,GasA,Ex,Y,1689,0,1689,0,0,2,0,3,1,Gd,7,0,,Y,0,56,0,0,0,0,
1243,10625,Pave,7,6,1974,1974,Gable,1053,GasA,TA,Y,1173,0,1173,1,0,2,0,3,1,Gd,6,2,TA,Y,0,120,0,0,0,0,
1244,13891,Pave,10,5,2006,2006,Gable,2076,GasA,Ex,Y,2076,0,2076,1,0,2,1,2,1,Ex,7,1,Gd,Y,216,229,0,0,0,0,
1245,11435,Pave,8,7,1929,1950,Gable,792,GasA,Fa,Y,792,725,1517,0,0,1,0,3,1,Gd,7,2,Gd,Y,0,0,0,0,0,0,
1246,12090,Pave,6,7,1984,2003,Hip,585,GasA,Ex,Y,1140,728,1868,0,0,3,1,3,1,TA,7,1,TA,Y,268,112,0,0,147,0,
1247,8125,Pave,7,5,2005,2006,Gable,756,GasA,Ex,Y,756,797,1553,0,0,2,1,3,1,Gd,6,0,,Y,0,45,0,0,0,0,
1248,12328,Pave,6,5,1976,1976,Gable,1012,GasA,TA,Y,1034,0,1034,1,0,1,0,3,1,TA,6,0,,Y,0,0,0,0,0,0,
1249,9600,Pave,6,5,1917,1950,Gable,735,OthW,Fa,N,1134,924,2058,0,0,1,1,3,1,TA,8,1,Gd,P,0,0,259,0,0,0,
1250,7200,Pave,5,7,1950,1950,Gable,876,GasA,TA,Y,988,0,988,0,0,1,0,3,1,TA,6,0,,Y,0,80,0,0,0,0,
1251,11160,Pave,7,5,1968,1968,Hip,2110,GasA,Ex,Y,2110,0,2110,1,0,2,1,3,1,Ex,8,2,TA,Y,0,0,0,0,0,0,
1252,3136,Pave,7,5,2003,2003,Gable,1405,GasA,Ex,Y,1405,0,1405,0,0,2,0,2,1,Gd,6,1,Gd,Y,148,36,0,0,0,0,
1253,9858,Pave,5,6,1968,1968,Gable,864,GasA,TA,Y,874,0,874,1,0,1,0,3,1,TA,5,0,,Y,33,0,0,0,0,0,
1254,17542,Pave,7,7,1974,2003,Gable,1192,GasA,TA,Y,1516,651,2167,1,0,2,1,3,1,Gd,9,2,Gd,Y,220,47,0,0,0,0,
1255,6931,Pave,7,5,2003,2004,Gable,746,GasA,Ex,Y,760,896,1656,0,0,2,1,3,1,Gd,7,1,Gd,Y,178,128,0,0,0,0,
1256,6240,Pave,6,6,1931,1950,Gable,884,GasA,TA,Y,959,408,1367,0,0,1,0,3,1,TA,6,1,Gd,Y,0,0,0,0,120,0,
1257,14303,Pave,8,5,1994,1994,Hip,1986,GasA,Ex,Y,1987,0,1987,1,0,2,0,2,1,Gd,7,1,TA,Y,262,36,0,0,0,0,
1258,4060,Pave,5,8,1922,1950,Gable,864,GasA,Ex,Y,864,0,864,0,0,1,0,2,1,TA,4,0,,Y,0,96,0,0,0,0,
1259,9587,Pave,7,5,2005,2005,Gable,856,GasA,Ex,Y,1166,0,1166,1,0,2,0,2,1,Gd,5,0,,Y,212,0,0,0,0,0,
1260,9750,Pave,6,8,1969,1969,Gable,1054,GasA,Gd,Y,1054,0,1054,1,0,1,1,3,1,TA,6,0,,Y,180,0,0,0,80,0,
1261,24682,Pave,6,5,1999,1999,Gable,841,GasA,Ex,Y,892,783,1675,0,0,2,1,3,1,TA,7,1,TA,Y,0,103,0,0,0,0,
1262,9600,Pave,5,6,1956,1956,Hip,1050,GasA,Gd,Y,1050,0,1050,0,0,1,0,2,1,TA,5,0,,Y,0,0,0,0,0,0,
1263,11250,Pave,4,5,1957,1989,Gable,1104,GasA,Ex,Y,1104,684,1788,1,0,1,0,5,1,TA,8,2,TA,Y,120,0,0,0,0,0,
1264,13515,Pave,6,6,1919,1950,Gambrel,764,GasA,Ex,Y,1060,764,1824,0,0,1,0,3,1,TA,8,1,Gd,N,0,0,126,0,0,0,
1265,4060,Pave,6,5,1998,1999,Gable,1405,GasA,Ex,Y,1337,0,1337,1,0,2,0,2,1,Gd,5,0,,Y,144,68,0,0,0,0,
1266,3735,Pave,7,5,1999,1999,Hip,691,GasA,Ex,Y,713,739,1452,1,0,2,1,3,1,Gd,6,0,,Y,0,34,0,0,0,0,
1267,10120,Pave,7,4,1910,1950,Hip,925,GasA,TA,N,964,925,1889,0,0,1,1,4,2,TA,9,1,Gd,N,0,0,264,0,0,0,
1268,13214,Pave,9,5,2008,2009,Hip,2002,GasA,Ex,Y,2018,0,2018,0,0,2,0,3,1,Ex,10,1,Gd,Y,144,76,0,0,0,0,
1269,14100,Pave,8,9,1935,1997,Gable,728,GasA,Ex,Y,1968,1479,3447,0,0,3,1,4,1,Gd,11,2,Gd,Y,314,12,0,0,0,0,
1270,11344,Pave,5,5,1958,1958,Gable,874,GasW,TA,Y,874,650,1524,0,0,1,1,3,1,TA,7,0,,Y,0,0,0,0,0,0,
1271,23595,Pave,7,6,1979,1979,Shed,1332,GasA,TA,Y,1332,192,1524,2,0,0,1,0,1,Gd,4,1,TA,Y,268,0,0,0,0,0,
1272,9156,Pave,6,7,1968,1968,Hip,1489,GasA,Gd,Y,1489,0,1489,0,0,2,0,3,1,Gd,7,1,Gd,Y,0,0,0,0,0,0,
1273,13526,Pave,5,6,1965,1965,Hip,935,GasA,TA,Y,935,0,935,1,0,1,0,3,1,TA,5,0,,Y,180,0,0,0,0,0,
1274,11512,Pave,6,7,1959,2006,Gable,1019,GasA,Gd,Y,1357,0,1357,1,0,1,0,2,1,Ex,5,1,Gd,Y,0,0,0,0,163,0,
1275,5362,Pave,5,6,1910,2003,Gable,661,GasA,Ex,Y,661,589,1250,0,0,2,0,3,1,TA,8,1,Gd,Y,242,0,81,0,0,0,
1276,11345,Pave,5,5,1948,1950,Gable,928,GasA,Gd,Y,928,992,1920,0,0,2,0,4,2,TA,10,0,,Y,0,0,0,0,0,0,
1277,12936,Pave,6,6,1972,1972,Gable,723,GasA,TA,Y,735,660,1395,0,1,1,1,3,1,TA,6,1,TA,Y,294,116,0,0,0,0,
1278,17871,Pave,6,5,1967,1976,Gable,1680,GasA,Fa,Y,1724,0,1724,1,0,1,1,3,1,TA,7,1,Gd,Y,0,0,0,0,0,0,
1279,9473,Pave,8,5,2002,2002,Gable,1128,GasA,Ex,Y,1128,903,2031,1,0,2,1,3,1,Gd,7,1,Gd,Y,0,211,0,0,0,0,
1280,7500,Pave,4,4,1920,1950,Gable,698,GasA,TA,Y,698,430,1128,0,0,1,0,2,1,TA,6,0,,Y,30,0,164,0,0,0,
1281,9808,Pave,7,5,2002,2002,Gable,1573,GasA,Ex,Y,1573,0,1573,1,0,2,0,3,1,Gd,6,0,,Y,0,72,0,0,0,0,
1282,8049,Pave,7,5,1990,1990,Hip,1309,GasA,TA,Y,1339,0,1339,1,0,2,0,2,1,TA,6,1,TA,Y,0,58,0,0,90,0,
1283,8800,Pave,5,7,1977,2008,Gable,1040,GasA,TA,Y,1040,0,1040,0,0,2,0,3,1,Gd,5,0,,Y,0,0,0,0,288,0,
1284,9400,Pave,6,5,1971,1971,Mansard,912,GasA,TA,Y,912,912,1824,0,0,2,2,4,2,TA,8,0,,Y,128,0,0,0,0,0,
1285,9638,Pave,6,7,1919,1990,Gable,804,GasA,Ex,Y,1699,748,2447,0,0,2,0,4,1,Gd,10,1,Gd,Y,272,0,42,0,116,0,
1286,6000,Pave,6,6,1939,1950,Gable,780,GasA,Ex,Y,825,587,1412,0,0,1,0,4,1,TA,6,1,Gd,Y,45,0,0,0,0,0,
1287,9790,Pave,6,5,1963,1963,Hip,1328,GasA,TA,Y,1328,0,1328,1,0,1,1,3,1,TA,6,2,Gd,Y,0,26,0,0,0,0,
1288,36500,Pave,5,5,1964,1964,Gable,1624,GasA,Fa,Y,1582,0,1582,0,1,2,0,4,1,TA,7,0,,N,168,198,0,0,0,0,
1289,5664,Pave,8,5,2000,2000,Gable,1501,GasA,Ex,Y,1659,0,1659,1,0,2,0,2,1,Ex,5,1,Ex,Y,212,59,0,0,0,0,
1290,11065,Pave,8,5,2006,2006,Gable,1085,GasA,Ex,Y,1120,850,1970,0,0,2,1,3,1,Ex,8,1,Gd,Y,177,74,0,0,0,0,
1291,14112,Pave,5,7,1964,1964,Hip,1152,GasA,TA,Y,1152,0,1152,1,0,1,0,3,1,TA,6,1,Gd,Y,227,0,0,0,0,0,
1292,1680,Pave,5,7,1972,1972,Gable,630,GasA,TA,Y,630,672,1302,0,0,2,1,3,1,TA,6,0,,Y,185,0,0,0,0,0,
1293,6600,Pave,5,4,1892,1965,Gable,994,GasA,TA,N,1378,994,2372,0,0,2,0,4,2,TA,11,0,,Y,0,287,0,0,0,0,
1294,10140,Pave,7,5,1976,1976,Gable,832,GasA,TA,Y,832,832,1664,0,0,2,1,4,1,TA,8,1,TA,Y,0,28,0,0,259,0,
1295,8172,Pave,5,7,1955,1990,Hip,864,GasA,TA,Y,864,0,864,1,0,1,0,2,1,TA,5,0,,N,0,0,0,0,0,0,
1296,8400,Pave,5,5,1968,1968,Hip,1052,GasA,Gd,Y,1052,0,1052,1,0,1,1,3,1,TA,5,0,,Y,356,0,0,0,0,0,
1297,8700,Pave,5,6,1963,1963,Hip,1120,GasA,Gd,Y,1128,0,1128,1,0,2,0,3,1,TA,6,0,,Y,192,20,123,0,0,0,
1298,3675,Pave,6,5,2005,2006,Gable,547,GasA,Gd,Y,1072,0,1072,1,0,2,0,2,1,TA,5,0,,Y,0,44,0,0,0,0,
1299,63887,Pave,10,5,2008,2008,Hip,6110,GasA,Ex,Y,4692,950,5642,2,0,2,1,3,1,Ex,12,3,Gd,Y,214,292,0,0,0,480,Gd
1300,7500,Pave,5,7,1959,1994,Hip,1246,GasA,Ex,Y,1246,0,1246,1,0,1,1,3,1,Gd,6,0,,Y,218,0,0,0,0,0,
1301,10762,Pave,7,5,1999,1999,Gable,978,GasA,Ex,Y,1005,978,1983,0,0,2,1,3,1,Gd,9,1,TA,Y,0,0,0,0,0,0,
1302,7500,Pave,6,7,1942,1950,Gable,771,GasA,Fa,Y,753,741,1494,0,0,1,0,3,1,Gd,7,2,Gd,P,0,0,0,0,224,0,
1303,10120,Pave,8,5,1994,1994,Hip,1165,GasA,Ex,Y,1203,1323,2526,1,0,2,1,4,1,Gd,8,1,TA,Y,309,78,0,0,0,0,
1304,8688,Pave,7,5,2005,2005,Gable,1616,GasA,Ex,Y,1616,0,1616,0,0,2,0,3,1,Gd,7,0,,Y,208,59,0,0,0,0,
1305,3363,Pave,7,5,2004,2004,Gable,976,GasA,Ex,Y,976,732,1708,0,0,2,0,3,1,Gd,7,0,,Y,0,40,0,0,0,0,
1306,13173,Pave,9,5,2006,2007,Hip,1652,GasA,Ex,Y,1652,0,1652,1,0,2,0,2,1,Ex,6,2,Ex,Y,404,102,0,0,0,0,
1307,6955,Pave,7,5,2005,2006,Gable,1368,GasA,Ex,Y,1368,0,1368,0,0,2,0,2,1,Gd,6,1,Gd,Y,132,35,0,0,0,0,
1308,8072,Pave,5,5,1994,1995,Gable,990,GasA,Ex,Y,990,0,990,1,0,1,0,3,1,TA,5,0,,Y,0,64,0,0,0,0,
1309,12000,Pave,5,7,1948,2005,Gable,924,GasA,Ex,Y,1122,0,1122,1,0,1,0,2,1,Gd,6,0,,Y,0,36,0,0,0,0,
1310,7153,Pave,6,5,1991,1991,Gable,1278,GasA,Gd,Y,1294,0,1294,1,0,2,0,3,1,Gd,6,0,,Y,112,51,0,0,0,0,
1311,17500,Pave,7,8,1959,2002,Gable,1902,GasA,TA,Y,1902,0,1902,1,0,2,0,3,1,Ex,7,2,TA,Y,0,207,162,0,0,0,
1312,8814,Pave,7,5,2005,2007,Gable,1274,GasA,Ex,Y,1274,0,1274,1,0,2,0,3,1,Gd,6,0,,Y,264,98,0,0,0,0,
1313,9572,Pave,8,5,1990,1990,Gable,1453,GasA,Ex,Y,1453,1357,2810,0,0,2,1,4,1,Gd,9,1,Ex,Y,500,0,0,0,0,0,
1314,14774,Pave,9,5,1999,1999,Gable,1393,GasA,Ex,Y,1422,1177,2599,0,0,2,1,4,1,Gd,10,1,TA,Y,668,30,0,0,0,0,
1315,8190,Pave,4,6,1954,1954,Hip,948,GasA,Ex,Y,948,0,948,1,0,1,0,3,1,TA,5,1,TA,Y,0,36,0,0,0,0,
1316,11075,Pave,6,5,1969,1969,Gable,952,GasA,TA,Y,1092,1020,2112,0,0,2,1,4,1,TA,9,2,Gd,Y,280,0,0,0,0,0,
1317,10226,Pave,8,5,2008,2008,Gable,1622,GasA,Ex,Y,1630,0,1630,1,0,2,0,3,1,Ex,8,1,Gd,Y,172,42,0,0,0,0,
1318,4230,Pave,7,5,2006,2007,Gable,1352,GasA,Ex,Y,1352,0,1352,0,0,2,0,2,1,Gd,5,1,Gd,Y,0,241,0,0,0,0,
1319,14781,Pave,8,5,2001,2002,Hip,1753,GasA,Ex,Y,1787,0,1787,0,0,2,0,3,1,Gd,7,1,TA,Y,198,150,0,0,0,0,
1320,10215,Pave,4,5,1954,1954,Hip,864,GasA,Ex,Y,948,0,948,0,0,1,0,3,1,TA,5,0,,Y,0,0,0,0,0,0,
1321,8400,Pave,6,3,1957,1957,Hip,1478,GasA,Gd,Y,1478,0,1478,1,0,1,1,3,1,TA,6,2,Gd,Y,114,0,0,0,216,0,
1322,6627,Pave,3,6,1949,1950,Hip,0,Floor,TA,N,720,0,720,0,0,1,0,2,1,TA,4,0,,Y,0,0,0,0,0,0,
1323,10186,Pave,7,5,1992,1992,Gable,750,GasA,Ex,Y,1061,862,1923,1,0,2,1,3,1,Gd,8,1,TA,Y,240,39,0,0,0,0,
1324,5330,Pave,4,7,1940,1950,Hip,420,GasA,Gd,Y,708,0,708,0,0,1,0,2,1,Fa,5,0,,Y,164,0,0,0,0,0,
1325,9986,Pave,8,5,2006,2007,Gable,1795,GasA,Ex,Y,1795,0,1795,0,0,2,0,2,1,Gd,7,1,Gd,Y,0,49,0,0,0,0,
1326,3636,Pave,4,4,1922,1950,Gable,796,GasA,Fa,N,796,0,796,0,0,1,0,2,1,TA,5,0,,N,0,0,100,0,0,0,
1327,4270,Pave,3,6,1931,2006,Gable,544,GasA,Ex,Y,774,0,774,0,0,1,0,3,1,Gd,6,0,,Y,0,0,286,0,0,0,
1328,6600,Pave,5,9,1982,2008,Gable,816,GasA,Ex,Y,816,0,816,0,1,1,0,3,1,Gd,5,1,Ex,Y,0,0,0,0,0,0,
1329,10440,Pave,6,7,1920,1950,Gable,1510,GasW,Ex,Y,1584,1208,2792,0,0,2,0,5,1,TA,8,2,TA,Y,0,547,0,0,480,0,
1330,9084,Pave,7,5,1998,1998,Hip,935,GasA,Gd,Y,955,677,1632,0,0,2,1,3,1,TA,8,1,TA,Y,0,28,0,0,0,0,
1331,10000,Pave,8,5,2006,2006,Hip,1588,GasA,Ex,Y,1588,0,1588,0,0,2,0,3,1,Gd,7,1,Gd,Y,144,45,0,0,0,0,
1332,10780,Pave,5,5,1976,1976,Gable,911,GasA,Gd,Y,954,0,954,0,0,1,0,3,1,TA,6,0,,Y,0,0,0,0,0,0,
1333,8877,Pave,4,6,1938,1958,Gable,816,GasA,Ex,Y,816,0,816,1,0,1,0,2,1,TA,3,1,Gd,Y,0,0,0,0,0,0,
1334,7200,Pave,5,6,1938,1995,Gable,803,GasA,Ex,Y,803,557,1360,0,0,1,1,2,1,Gd,6,0,,Y,0,65,190,0,0,0,
1335,2368,Pave,5,6,1970,1970,Gable,765,GasA,TA,Y,765,600,1365,0,0,1,1,3,1,TA,7,0,,Y,0,36,0,0,0,0,
1336,9650,Pave,6,5,1977,1977,Gable,1350,GasA,TA,Y,1334,0,1334,0,1,2,0,2,1,TA,6,1,TA,Y,0,16,0,0,0,0,
1337,9246,Pave,5,5,1973,1973,Gable,1656,GasA,TA,Y,1656,0,1656,0,0,2,0,4,2,TA,8,0,,Y,0,211,0,0,0,0,
1338,4118,Pave,4,4,1941,1950,Gable,693,Grav,Fa,N,693,0,693,0,0,1,0,2,1,Fa,4,0,,N,0,20,0,0,0,0,
1339,13450,Pave,7,5,2002,2002,Gable,916,GasA,Ex,Y,920,941,1861,1,0,2,1,3,1,Gd,8,0,,Y,146,91,0,0,0,0,
1340,9560,Pave,5,7,1972,1972,Hip,864,GasA,Ex,Y,864,0,864,0,0,1,0,3,1,TA,5,0,,Y,0,0,0,0,0,0,
1341,8294,Pave,4,5,1971,1971,Gable,858,GasA,TA,Y,872,0,872,0,0,1,0,3,1,TA,5,0,,Y,0,0,0,0,0,0,
